MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,LEVEL_BIN,N_OBSERVATIONS,BIN_MIN_ACTUAL,BIN_MAX_ACTUAL,BIN_MEAN_ACTUAL,MAE,RMSE,MEAN_ERROR
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(12.536, 184.93]",49,12.58,184.93,29.173673469387754,16.780580097022344,36.62940627338748,-15.062976072686942
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(3.839, 7.262]",49,3.84,7.25,6.018163265306122,1.0486522398340141,1.3189508596784123,0.5201615892263245
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(7.262, 8.842]",48,7.28,8.81,8.188958333333334,2.265201810794712,2.7564328302504095,-0.4111326299217381
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(8.842, 9.942]",49,8.85,9.94,9.377551020408163,2.3841223285339117,3.0013875688691956,-1.3949115550751285
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(9.942, 12.536]",48,9.95,12.47,10.898333333333332,2.4112291734413525,3.0066198029562408,-0.6349666634236991
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(11.572, 16.408]",48,11.62,16.0,13.225,4.402240599130523,5.469195903550084,0.14051290797738147
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(16.408, 1057.48]",49,16.68,1057.48,76.30755102040817,61.40454112120308,209.29698214052547,-59.71896992004383
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(4.249, 8.288]",49,4.25,8.26,6.898367346938775,1.470836545101838,1.7980913911346947,0.4236715543836847
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(8.288, 9.906]",48,8.33,9.89,9.16625,3.061222601887087,4.957585640795944,0.21057367217950537
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(9.906, 11.572]",49,9.91,11.56,10.677142857142858,3.000205635443498,3.8588077842642767,-0.48752479193819953
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(0.319, 0.694]",49,0.32,0.69,0.5365306122448981,0.11468471192181719,0.13263302835327354,0.10466134549613931
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(0.694, 1.498]",48,0.7,1.41,1.0075,0.16970324554723196,0.22051527813180055,0.07300556999688827
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(1.498, 7.422]",49,1.52,7.42,3.3346938775510204,0.789705043147646,1.119813191286445,0.1884944845306897
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(13.582, 29.3]",49,13.63,29.3,18.505102040816325,2.254791518091283,3.1019812693197677,-1.1234485555006153
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(7.422, 13.582]",48,7.43,13.51,11.374166666666667,1.6069494476074342,1.98164367404825,0.586316457406955
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(0.419, 0.954]",49,0.42,0.95,0.7020408163265306,0.1286327538290115,0.17132889890922487,0.10992575703421849
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(0.954, 2.0]",50,0.96,2.0,1.3454,0.27900353497949515,0.39350842711096246,0.050739613019790596
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(16.568, 80.35]",49,16.6,80.35,23.873673469387754,4.688635746483378,9.156687724576015,-3.1079075380806427
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(2.0, 9.444]",47,2.08,9.33,4.523617021276596,1.2265581930475995,1.7254611211825766,0.6005501697374318
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(9.444, 16.568]",48,9.9,16.52,13.428541666666666,2.164377291373681,2.8982112827664346,0.7860932538047516
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(14.988, 17.878]",48,15.0,17.83,16.64,3.59475104837451,5.422420983106833,2.575818184264257
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(17.878, 21.914]",49,17.89,21.9,20.059795918367346,2.8753669816573804,4.110299913611934,1.4318135425721694
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(21.914, 31.5]",48,21.97,31.29,25.86833333333333,4.473111234988081,5.695991538724709,-0.3029409132890466
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(31.5, 176.64]",49,31.64,176.64,61.83163265306121,29.639535289263065,46.92942559483945,-27.47578093742855
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(8.589, 14.988]",49,8.59,14.98,13.078979591836735,2.653556031031677,3.580696859087024,1.4503957265705156
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(16.94, 20.628]",48,17.0,20.58,18.818749999999998,4.497841008647497,6.841717618886638,2.986788262220363
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(20.628, 26.5]",49,20.64,26.38,23.457755102040817,5.030045359774286,6.688682026611785,2.570017848823752
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(26.5, 40.66]",48,26.98,40.0,32.019375000000004,6.969714637850809,8.547724521522841,0.0679403431848035
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(40.66, 327.87]",49,41.1,327.87,94.31061224489797,52.52624271230265,79.51153034663321,-46.77236369341466
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(9.929, 16.94]",49,9.93,16.9,14.68469387755102,3.328937261448056,4.864796118770976,1.3966663051195674
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(0.739, 1.114]",49,0.74,1.11,0.9551020408163267,0.089605792028129,0.11746262144233742,0.06599615161237486
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(1.114, 1.564]",48,1.12,1.54,1.3208333333333333,0.14825304907110823,0.19520992571811294,0.0025462518286706037
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(1.564, 2.046]",49,1.57,2.04,1.787142857142857,0.2442594515165316,0.32399724203778413,-0.006847016012346766
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(2.046, 2.992]",48,2.07,2.95,2.4772916666666664,0.37002871636083556,0.4918843980622075,-0.052880530304436124
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(2.992, 9.72]",49,3.02,9.72,4.960408163265306,1.46140485822015,1.929649642669615,-1.156488952408838
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(0.859, 1.41]",50,0.86,1.41,1.1526,0.212946873655822,0.27660416230655194,0.1648150680830096
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(1.41, 1.99]",48,1.42,1.99,1.6958333333333335,0.34892799784642675,0.4551762015348112,0.23534325769686348
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(1.99, 2.776]",48,2.0,2.77,2.3425,0.5506947715797045,0.6756959223553348,0.10369579506835286
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(2.776, 4.13]",48,2.8,4.07,3.401666666666666,0.862623169908955,1.0676582257148046,0.19452762034422233
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(4.13, 18.84]",49,4.17,18.84,7.7516326530612245,2.8894343544813803,4.162913708391415,-2.457271824464118
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(14.906, 25.332]",48,15.37,25.32,21.02791666666667,7.655507640700018,9.68075005232319,-5.7270166865692715
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(25.332, 41.47]",49,25.34,41.47,29.528979591836737,11.823634380879602,13.719302217997665,-11.397488369721108
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(4.388999999999999, 6.492]",49,4.39,6.44,5.536326530612245,0.5931963950455716,0.7966580365248203,0.12287903264184154
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(6.492, 9.316]",48,6.57,9.3,7.846666666666667,1.266677690089651,1.6064481867987328,0.8544366897584057
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(9.316, 14.906]",49,9.32,14.79,11.836326530612245,2.6551582260193127,3.2953372005051125,0.20808819036926207
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(10.716, 18.044]",49,10.73,17.88,14.098571428571429,2.936741311160385,3.50121356186822,0.7279316389067161
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(18.044, 28.856]",48,18.7,28.64,24.0125,9.393062671831414,11.465307322261308,-7.433821249307513
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(28.856, 107.17]",49,29.0,107.17,36.57,16.717099336198707,22.014828311780608,-16.48415664422359
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(5.169, 7.494]",49,5.17,7.45,6.4169387755102045,0.9924204194921937,1.3799197932274203,0.5537864626264489
rw_armax_exog_4_3m,rw_armax_exog_4_3m,RW-ARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(7.494, 10.716]",48,7.56,10.66,9.091875,1.8854725657512905,2.4893573703021654,0.8232669864966509
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(1.6190000000000002, 3.09]",50,1.62,3.09,2.4908,0.27653705052762234,0.399434900840092,0.17638102563250344
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(10.974, 30.37]",49,11.05,30.37,17.685918367346936,6.4646514735928164,7.98481471323199,-6.398689808208685
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(3.09, 4.446]",47,3.12,4.43,3.662553191489362,0.4597317047126879,0.6189343127055799,0.13967580638177599
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(4.446, 7.168]",49,4.45,7.15,5.771224489795919,1.0301409788051863,1.3068502407143192,0.37269921225008623
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(7.168, 10.974]",48,7.24,10.86,9.063333333333333,1.6015192965910714,2.1581630268244343,-0.10054682344449394
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(1.7590000000000001, 3.658]",49,1.76,3.63,2.919183673469388,0.42416061316024045,0.6772181488118013,0.3522058816204168
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(16.048, 63.18]",49,16.16,63.18,27.61061224489796,12.897058996808655,17.11662628162916,-12.739420124626069
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(3.658, 5.428]",48,3.7,5.42,4.383541666666667,0.799340203847712,1.161930325959111,0.39328108387435257
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(5.428, 9.06]",49,5.43,9.03,7.124897959183674,1.579042306995521,1.9474015090600985,0.6268946025000998
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(9.06, 16.048]",48,9.18,15.88,11.791666666666666,2.3512892324379124,2.9513651212813645,-0.10541026497134065
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(1.8390000000000002, 2.614]",49,1.84,2.61,2.34,0.1416999658218288,0.1798244526426785,0.025770365058513055
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(2.614, 3.076]",48,2.62,3.06,2.8193750000000004,0.2141712571116899,0.2821777032719975,-0.022234011145456246
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(3.076, 4.554]",49,3.08,4.55,3.87,0.30466350629304234,0.4240923993887592,-0.011638288236636166
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(4.554, 5.15]",49,4.57,5.15,4.896530612244898,0.25053397447902126,0.3710357330758344,0.10030497308345017
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(5.15, 17.85]",48,5.19,17.85,6.43,0.9020316063880077,2.0793870390892213,-0.3598105346276581
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(1.979, 3.0]",50,1.98,3.0,2.6885999999999997,0.2601758760313866,0.3148957205097046,0.1517826636705632
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(3.0, 3.708]",47,3.01,3.7,3.32531914893617,0.3495225663658403,0.46713637746326964,0.22533454430090508
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(3.708, 5.06]",50,3.71,5.06,4.5368,0.48518203397075504,0.6537930171128692,0.08359006570319327
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(5.06, 6.022]",47,5.07,6.01,5.523829787234042,0.5439041794947803,0.6728881281055463,0.29753356879849946
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(6.022, 34.46]",49,6.03,34.46,8.40265306122449,2.6815696930991866,5.00836288226446,-1.7392098140258203
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(1.5890000000000002, 3.214]",49,1.59,3.21,2.5681632653061226,0.40068075830580563,0.4775298791832938,0.2914134663805113
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(3.214, 4.448]",48,3.22,4.44,3.7920833333333337,0.5516516142182902,0.7681361070822403,0.46376906667625667
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(4.448, 5.592]",49,4.45,5.57,5.048367346938775,0.6286843231296524,0.8888585860774978,0.07321170284349195
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(5.592, 8.624]",48,5.68,8.6,6.795625,1.1435480176463353,1.5688356574226519,0.02484377506972459
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(8.624, 19.53]",49,8.64,19.53,13.09469387755102,3.9969957225755257,4.946930834820916,-3.5922633069801653
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(1.959, 3.784]",49,1.96,3.78,3.0712244897959184,0.642450947015109,0.8255025478357613,0.5901043331320266
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(12.582, 62.23]",49,12.61,62.23,20.93938775510204,8.779767979355947,12.923949226893907,-8.181715051372047
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(3.784, 5.25]",49,3.79,5.25,4.55265306122449,0.9002858766835028,1.1965230401785887,0.6973982032152906
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(5.25, 7.242]",48,5.26,7.24,6.233750000000001,1.2317719057843084,1.5689837629066825,0.812158572236383
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(7.242, 12.582]",48,7.25,12.54,9.26375,2.505559418222506,3.2011682482876327,-0.1184164648270233
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(11.234, 13.612]",48,11.25,13.57,12.447291666666667,1.176502543087954,1.7025488966265452,0.38841356320262205
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(13.612, 51.57]",49,13.64,51.57,17.557551020408162,5.487716420925425,9.104877424797797,-4.451263654766443
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(2.839, 7.388]",49,2.84,7.38,5.503877551020409,0.777209898230451,1.0608484002804668,0.501896272895035
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(7.388, 9.658]",48,7.4,9.65,8.608125000000001,1.6225804535356902,1.9281472858382185,1.2488142237077149
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(9.658, 11.234]",49,9.66,11.23,10.438163265306123,1.325955816023006,1.6775257778333297,0.6489005548969707
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(10.548, 13.016]",49,10.56,13.01,11.796734693877553,1.4032982269785739,1.676467895352815,0.6980105849950881
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(13.016, 16.802]",48,13.04,16.73,14.502083333333333,2.125898512601682,3.1490973044215123,0.7179317946016055
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(16.802, 304.39]",49,16.85,304.39,31.038979591836732,16.48878153634451,45.864321722333166,-14.712925178893144
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(3.2390000000000003, 8.28]",49,3.24,8.2,6.259591836734693,1.2678939939384075,1.5747834419093725,0.7068387988928705
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(8.28, 10.548]",48,8.4,10.5,9.603125,2.2579434132223977,2.700712438686737,1.8668620123704678
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(1.1190000000000002, 1.95]",49,1.12,1.91,1.5357142857142854,0.27951218831625246,0.35718621297944125,0.20379701329020175
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(1.95, 3.86]",48,2.01,3.78,2.9133333333333336,0.5309695358173089,0.7139544026357139,0.2045955313785152
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(13.476, 20.62]",48,13.5,20.59,17.32229166666667,2.4111516495522625,2.8510047463789165,1.796145544205405
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(20.62, 56.07]",49,20.64,56.07,27.523061224489794,4.448452463151461,7.9009623141776855,-2.960410506826403
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(3.86, 13.476]",49,3.88,13.47,7.832857142857143,2.1362847661737794,2.7387084815089975,0.5373393537868062
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(1.209, 2.702]",49,1.21,2.69,1.9367346938775512,0.4156851544691844,0.5572103973131415,0.38005498296988727
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(16.152, 24.276]",48,16.16,24.18,20.362916666666667,4.412357153297687,5.422523344551962,1.5862784796862852
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(2.702, 4.976]",48,2.72,4.92,3.656041666666667,0.9878167857631645,1.3181749239011804,0.5202408315977931
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(24.276, 217.36]",49,24.34,217.36,42.578775510204075,16.810029604077087,38.22729500026176,-9.745620408795894
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(4.976, 16.152]",49,4.99,16.15,10.053877551020408,3.30987587095409,3.981782025344965,1.655352188932202
rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(10.86, 14.5]",49,10.95,14.5,12.998979591836736,1.8189505595812276,2.412937982411187,1.3710667655944233
