MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,SPIKE_QUANTILE,SPIKE_THRESHOLD,N_ALL,N_SPIKES,N_NON_SPIKES,RMSE_ALL,MAE_ALL,RMSE_SPIKES,MAE_SPIKES,RMSE_NON_SPIKES,MAE_NON_SPIKES,SPIKE_RMSE_PREMIUM
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,2.3035175678942656,1.1326336781008397,7.68253068206042,6.801287222313838,1.5066927996079462,0.812231521254018,3.3351300589746824
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,7024.0776734941555,458.4424889676378,38.45336818166632,25.670748065657886,7219.850021950954,482.90350040992354,0.005474507824247556
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,32.35790028445446,11.88805731461048,60.67611514640301,53.568559279944,29.968716253175494,9.532202855700321,1.8751561322893788
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.7112514284441556,1.9001137142717062,12.587166978939258,11.333990884180755,2.3657474578571223,1.3668945698855426,3.391623343669846
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,8.337042013511002,3.856616463480607,29.527839002297025,24.837533272019414,4.914667889670369,2.6707385569110222,3.5417644476835113
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,0.9422430936738755,0.2961867200968631,3.82838225586499,1.7860398519638543,0.331046551959029,0.21197763003481573,4.063051543246494
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.38580512507656,0.9162706649886114,9.13788792604537,5.765486028524761,1.1376159593258277,0.6421845792235247,3.8301065874993188
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.511934542702138,1.332141000714741,7.75235760277046,6.661089886348261,1.8081908463401133,1.0309395419615421,3.086210038909332
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,6.609427420826012,3.184767270521342,23.685369900007817,18.645013939533122,3.8006768716792143,2.3109272414032844,3.5835736429113765
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,3.9482070193590513,1.631294532133183,15.256481245913893,10.23985907302211,1.8202764197219403,1.1447234928655483,3.8641543290682407
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,20.720560042275142,4.591758187353045,88.23339906332724,44.729547258917286,3.6850376811447036,2.3231005441776738,4.258253584039667
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,3.9207278030015824,1.8588161485852959,13.978405370804063,9.334064061164396,2.2796607904933985,1.4363021361351727,3.5652577973157555
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,18.06231532152651,5.956578085932084,71.1393166072141,44.714863127686954,7.657802861958973,3.765892409658983,3.938549147264132
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.055549420306061,3.8222796230163048,29.615812152267523,25.20062373362343,4.3571399164291345,2.613938434155902,3.676448446534675
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,17.089599186187645,7.93830252824782,62.99094794203053,57.69316126572268,9.181040361968488,5.126071382216631,3.685923072610258
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,5.952541308294057,3.7808636404922993,12.472246184696086,9.19850556882942,5.351926815544218,3.474649096716723,2.095280912594039
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,27.58885304639343,8.44548279791074,111.00671958071123,50.78327404725262,10.37677090596986,6.0524772055566345,4.023607628560791
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.153922524296995,3.7163752554896647,69.09693416397626,46.029585221149915,2.4170020044686087,1.3247590400393023,4.277409035486463
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.49956618674184,13.272545082269879,403.7331548228089,201.41046892647512,4.818917971707989,2.638662430206108,4.318021690244568
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,2.1806544820712888,1.1942681686870955,5.960255020150392,4.39293056899588,1.7366965092246303,1.0134742069305123,2.733241359029542
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,5.31036161959362,2.2895075479791394,19.3521083899257,11.363372337681845,2.937043959225025,1.7766369294307256,3.644216679806193
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,1.4973277740673905e+19,9.605362149143456e+17,87.63340437531642,79.27321750345988,1.5390619425727652e+19,1.0148273922790696e+18,5.852653366421312e-18
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,37.11737057740608,15.312013565509236,148.39332744921896,133.87943846488722,14.523350021707126,8.610376505979175,3.997948268985096
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.9502551528126478,0.4550515478992941,3.448873306003447,3.1349316237920943,0.5307659265561723,0.30358006534883153,3.629418157633949
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,2.3037475927234077,1.1177275430059401,8.629740316173322,7.778135685181211,1.182335637861582,0.7412696914916858,3.745957388487839
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,61.87014429102727,5.907436468220704,5.915113547303874,4.74089028484188,63.57906525764929,5.973371687281247,0.09560529743522377
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,7.99278070039351,3.9483255658349883,27.896116591605498,17.822717578499585,4.848769837836434,3.1641207999017724,3.4901641415273765
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.8089747240002154,1.9553909286443443,13.114929039989072,12.327901773209891,2.3678061433486306,1.3691185765602043,3.4431651534341685
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,60.319196217111184,7.9056766401950656,27.258648525238517,23.062203698312995,61.660821155849774,7.049003371692748,0.4519066936357129
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,1.1261901165847896,0.4289183381240979,4.449141650992602,2.44746523655115,0.470266884562462,0.3148265569086559,3.9506132982988498
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.3778669511526744,1.0121707153169877,9.02939363986061,5.645233815957577,1.1685995095172723,0.7503019313677368,3.7972661319354297
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.194370992342035,1.259369264336424,5.983324526911771,4.89779987074946,1.750412278786797,1.0537188387565568,2.726669532085737
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,8.02715390403632,3.332759896061997,21.530808197200603,16.827998585725567,6.471096080148297,2.569985535341882,2.6822468404865387
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,4.468072923918364,1.963737066641018,16.032526972083538,11.676728932866833,2.561952558152298,1.4147418742021676,3.5882420106123734
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,244.9111286137251,20.48213330971422,88.00548531442273,45.07446412643573,250.86641562609665,19.092132002682135,0.35933640832314057
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,4.034645187320592,1.9738363848726885,14.379723013506904,10.170668384385067,2.3475688378034834,1.5105371849002498,3.5640613600167597
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,17.178306534791336,5.253916239441783,69.28451379757743,43.621628524099386,6.360005559480702,3.0853064146567872,4.033256343240532
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.20313730343812,4.139440595686207,28.63314920048313,24.517132788425496,4.975453286165928,2.9876579934879,3.490512000632042
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,17.487269770138308,8.513301386586663,63.324197205525095,57.62214091754318,9.820368673431883,5.7375843696195545,3.6211597372197604
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,7.59075617951193,4.704052281962839,20.434588369423768,18.52400143415505,6.105278031913037,3.9229247211867566,2.6920359297771137
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,27.655229836422635,7.91869529520999,111.20768172909494,51.506744830895784,10.441622808849717,5.4550229301494895,4.021217049609605
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.46058539146354,4.333902190908007,69.9934284107072,47.2014142972367,3.059569086244581,1.9109558544633414,4.252183427632276
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,97.9958273527587,19.737191627441053,411.13594903533175,218.85169927148337,24.329913394356442,8.482893369299536,4.195443419803505
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,1.9713198997821357,1.0314243705542259,5.405584111502291,3.7998410752600504,1.5665781141287927,0.8749486437665053,2.7421141094855788
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,4.819740237965162,1.7978298460705424,18.188774301656352,9.265947901686568,2.417378278828717,1.3757188255357236,3.7738080069923936
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,21.92377951570044,8.351045297603761,89.66962599905075,81.6091769066916,7.30399490361414,4.2103682936118405,4.090062387958015
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,37.75081034380564,14.956500866730618,152.74067457516378,140.84201089446404,13.676189547882236,7.841232908641338,4.0460237325799895
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.8951379217546803,0.45649284755232505,2.7973378063530574,2.3010078148301676,0.6358246511455444,0.35223765374966437,3.1250355262232876
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,1.9195426107545668,0.9197202269267999,7.090212224078873,5.924621736022265,1.0254246836266556,0.6368344894561869,3.6936987928034224
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,5.33976232813034,2.448943650474553,5.793887119833783,4.4737856800345375,5.312935541118185,2.3344960574994245,1.0850458810331451
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,8.15857325095309,4.267461864343733,27.22735153311603,17.382712982611835,5.331355330067606,3.5261650620068394,3.3372687473186944
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,4.145435923714386,2.3277078965437252,13.11827087720624,12.65811643814405,2.903303872068958,1.7438152398445768,3.1645093829968145
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,8.388693530567403,4.178141871890336,29.58990331003855,26.875477421690526,4.985911726285144,2.895248992988586,3.5273553864158296
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,1.3289403260721382,0.6100982599151213,4.688004464057714,2.9522114456497173,0.7897495605185597,0.47771794941707896,3.5276260130609036
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.475913795402554,1.0269580057676737,9.362206058492687,6.264401546473083,1.2338777810106638,0.7309285882495417,3.781313418858553
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.2978580397667474,1.2339188469996434,7.003215395085137,5.936723639937025,1.6752566259275778,0.9681081413118783,3.0477145558548187
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,6.122919628475684,2.860261673206327,22.749336807914503,18.35532737373473,3.218279957258196,1.9844536118721128,3.715439396283241
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,5.148481850975172,2.1572205213866833,17.33821366771854,13.671722551228662,3.31871556703954,1.506400841439093,3.367636163354546
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,21.199902858479884,5.026865684107804,88.17773330192053,43.43591796423838,5.946813059673906,2.855919250883032,4.15934610127941
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,3.846899868462666,1.6839145945101883,14.008978151158828,9.445196436864471,2.1313397341999445,1.2452334468988595,3.641627968018109
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,18.095917724643595,5.5751755370525595,73.18346365691049,48.18131421053725,6.576530180513667,3.16700248159473,4.044197413499893
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.4476440573712,4.497919113063618,28.996673496072056,25.650710612815324,5.279427562545496,3.302326550034173,3.4325160126473717
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,20.125368828795658,9.505319475243711,62.5990334245578,57.17331288735368,14.36785323535841,6.811041586733149,3.1104539726491987
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,259.64684232905864,28.10406238661915,67.915214252093,49.4251053231303,266.3949594076337,26.898959959772863,0.261567649515344
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,31.83537679265798,14.364044926952353,117.9813032318639,75.78444018569175,16.852779736416046,10.892457368849692,3.705981053727415
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,17.172831184064734,6.294972653340521,70.59853558255632,49.24622910651976,5.464588715078947,3.8672929407695205,4.111059779593429
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.58106541716515,15.07029679754527,403.2322221078937,197.397025417192,7.885351367029545,4.76487300600002,4.308908221020645
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,1.7632322171366581,0.9379227110864875,5.188219883489609,3.7834933543489413,1.3278863814243904,0.7770861095107836,2.9424484381954206
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,5.0665956876381095,1.9758184377651167,18.05136363550858,9.560889341929276,2.9501899306187793,1.5470970388340988,3.562819050186254
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,20.883582059907322,8.339138031293134,84.54788627036478,77.2083112875626,7.532435938752847,4.446532586373557,4.048533725096967
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,35.467301915820684,14.59280290264467,139.60163170080048,126.4772292315606,15.083084003761543,8.268900544923333,3.936065732660911
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.9291258324749885,0.4725591023331134,3.2142119240916815,2.7620851537647395,0.5728294444036313,0.34315110812176053,3.4593935630115054
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,2.047945410381782,0.9495857508841542,7.1969033076636775,5.56012391094024,1.2262014769736445,0.6889901157505494,3.5142066146782778
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,1243.382844009601,115.42748518401831,11.47838486168819,10.357748462056891,1278.0360359683707,121.36620943352048,0.00923157731907676
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,1685146326552596.5,108102187251011.7,32.81281886355044,21.986401489664495,1732115455133920.8,114212310878241.56,1.947179206133248e-14
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.8214890882512376,1.9596828709555583,13.366548300547475,12.662914054087603,2.3088471486334665,1.354717630169834,3.497732949608965
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,7.6455550240706005,3.761358928893138,26.061575559916047,20.576498149310996,4.834105266114913,2.810938016434737,3.4087225162680865
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,1.0644991877262873,0.4536051377769207,4.094932481468265,2.3415435013797943,0.4994230765576105,0.3468955780950191,3.8468159757029214
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.580750474939218,1.1097324561255135,8.998851661885748,5.745552120845526,1.5683209470132813,0.8477078663804691,3.4869127214236744
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.411314215347289,1.3325055589053774,6.489077837089284,5.609982507423346,1.9398591413257675,1.0907351226847966,2.691095915989819
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,5.86682576023597,2.7500054297246326,21.486916264821424,16.442076070376338,3.2046401115898884,1.9761057848182324,3.6624432261913977
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,4.424739462923606,1.9897478883605801,16.096707990797942,12.252288875304828,2.4576230011695537,1.4096912238811228,3.6378883153861876
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,21.481367346003402,5.013849354720278,87.87835308840697,43.633060569290706,7.143947734060805,2.8310243730271663,4.090910586506808
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,3.9697314803656667,1.783369778366902,14.60235989767376,10.331960427896506,2.1441576240045,1.3001885677413156,3.678425094971079
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,17.27433286365046,5.286787714453832,70.75596431244031,45.00924249078613,5.683133560264835,3.041605487965486,4.096017187519215
