DATE,PRODUCT,POS_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],POS_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h]
2024-01-28 08:00:00,08_12,5.64,6.12,3.99,6.35
2024-01-28 12:00:00,12_16,3.04,3.42,8.27,13.54
2024-01-28 16:00:00,16_20,10.11,10.77,2.19,3.04
2024-01-28 20:00:00,20_24,5.1,5.68,3.59,4.07
2024-01-29 00:00:00,00_04,3.47,3.98,10.71,15.54
2024-01-29 04:00:00,04_08,3.86,4.32,7.18,11.74
2024-01-29 08:00:00,08_12,6.25,6.9,3.59,4.11
2024-01-29 12:00:00,12_16,3.43,3.85,6.02,7.5
2024-01-29 16:00:00,16_20,15.18,23.43,1.86,2.13
2024-01-29 20:00:00,20_24,5.67,6.87,3.0,3.55
2024-01-30 00:00:00,00_04,3.43,3.9,8.83,10.0
2024-01-30 04:00:00,04_08,4.02,4.94,5.96,7.04
2024-01-30 08:00:00,08_12,6.1,7.21,3.03,3.52
2024-01-30 12:00:00,12_16,3.31,4.21,5.19,5.9
2024-01-30 16:00:00,16_20,11.53,14.61,1.65,1.9
2024-01-30 20:00:00,20_24,5.2,5.78,2.77,2.98
2024-01-31 00:00:00,00_04,3.36,3.65,7.53,8.19
2024-01-31 04:00:00,04_08,4.29,5.15,5.04,5.73
2024-01-31 08:00:00,08_12,7.51,9.21,2.64,2.95
2024-01-31 12:00:00,12_16,3.49,3.99,4.62,5.5
2024-01-31 16:00:00,16_20,10.36,11.3,1.5,1.82
2024-01-31 20:00:00,20_24,4.83,5.45,3.14,4.78
2024-02-01 00:00:00,00_04,3.09,3.35,12.67,22.52
2024-02-01 04:00:00,04_08,4.15,4.7,8.2,13.36
2024-02-01 08:00:00,08_12,6.93,7.38,2.65,3.11
2024-02-01 12:00:00,12_16,3.39,3.74,4.73,5.31
2024-02-01 16:00:00,16_20,10.31,11.92,1.46,1.72
2024-02-01 20:00:00,20_24,5.04,5.77,2.97,3.45
2024-02-02 00:00:00,00_04,2.88,3.1,10.12,12.28
2024-02-02 04:00:00,04_08,4.14,4.48,7.66,9.34
2024-02-02 08:00:00,08_12,7.11,8.84,2.75,4.13
2024-02-02 12:00:00,12_16,3.23,3.54,4.47,5.2
2024-02-02 16:00:00,16_20,9.29,9.8,1.61,2.15
2024-02-02 20:00:00,20_24,4.33,5.04,4.19,5.82
2024-02-03 00:00:00,00_04,2.76,3.17,18.11,24.96
2024-02-03 04:00:00,04_08,3.74,4.22,15.38,21.7
2024-02-03 08:00:00,08_12,6.07,6.69,5.06,8.81
2024-02-03 12:00:00,12_16,2.82,3.07,7.55,10.47
2024-02-03 16:00:00,16_20,8.85,9.85,2.32,4.0
2024-02-03 20:00:00,20_24,4.19,5.25,4.86,5.5
2024-02-04 00:00:00,00_04,2.68,4.86,19.03,22.5
2024-02-04 04:00:00,04_08,3.48,4.05,18.54,23.64
2024-02-04 08:00:00,08_12,5.34,5.91,7.99,12.1
2024-02-04 12:00:00,12_16,2.51,2.91,12.54,17.8
2024-02-04 16:00:00,16_20,7.98,9.1,5.01,11.38
2024-02-04 20:00:00,20_24,4.0,4.42,5.69,8.75
2024-02-05 00:00:00,00_04,2.85,3.4,19.95,25.55
2024-02-05 04:00:00,04_08,3.85,4.34,16.9,21.34
2024-02-05 08:00:00,08_12,6.13,6.9,6.47,7.95
2024-02-05 12:00:00,12_16,2.76,3.18,9.06,11.73
2024-02-05 16:00:00,16_20,8.99,10.39,3.56,5.0
2024-02-05 20:00:00,20_24,3.97,4.6,4.8,5.8
2024-02-06 00:00:00,00_04,2.8,3.16,18.79,23.3
2024-02-06 04:00:00,04_08,3.74,4.0,16.04,18.83
2024-02-06 08:00:00,08_12,5.95,6.86,5.66,6.15
2024-02-06 12:00:00,12_16,2.8,3.12,7.93,10.13
2024-02-06 16:00:00,16_20,8.82,9.36,3.36,3.78
2024-02-06 20:00:00,20_24,3.95,4.24,4.3,4.71
2024-02-07 00:00:00,00_04,2.73,2.96,18.54,22.46
2024-02-07 04:00:00,04_08,3.72,4.15,13.63,15.0
2024-02-07 08:00:00,08_12,6.1,7.16,3.97,4.49
2024-02-07 12:00:00,12_16,3.63,7.11,5.65,6.54
2024-02-07 16:00:00,16_20,14.93,21.38,2.1,2.79
2024-02-07 20:00:00,20_24,4.92,7.2,3.04,3.72
2024-02-08 00:00:00,00_04,2.83,3.44,11.47,13.25
2024-02-08 04:00:00,04_08,4.15,5.22,7.84,9.46
2024-02-08 08:00:00,08_12,8.38,12.88,2.83,3.22
2024-02-08 12:00:00,12_16,4.74,6.8,4.1,4.86
2024-02-08 16:00:00,16_20,12.77,14.86,1.84,2.15
2024-02-08 20:00:00,20_24,4.77,5.45,2.8,3.18
2024-02-09 00:00:00,00_04,2.72,2.9,9.94,11.45
2024-02-09 04:00:00,04_08,3.81,4.08,7.53,8.68
2024-02-09 08:00:00,08_12,6.92,7.44,2.66,2.99
2024-02-09 12:00:00,12_16,4.18,4.98,3.84,4.6
2024-02-09 16:00:00,16_20,10.42,11.1,1.61,1.85
2024-02-09 20:00:00,20_24,4.04,4.61,2.4,2.75
2024-02-10 00:00:00,00_04,2.49,2.83,8.29,9.38
2024-02-10 04:00:00,04_08,3.46,3.69,6.19,6.89
2024-02-10 08:00:00,08_12,6.1,6.4,2.47,2.7
2024-02-10 12:00:00,12_16,3.36,3.74,3.52,3.84
2024-02-10 16:00:00,16_20,8.91,9.29,1.53,1.71
2024-02-10 20:00:00,20_24,3.78,3.99,2.25,2.56
2024-02-11 00:00:00,00_04,2.41,2.73,8.68,10.29
2024-02-11 04:00:00,04_08,3.13,3.35,8.52,10.97
2024-02-11 08:00:00,08_12,5.45,5.7,3.12,4.37
2024-02-11 12:00:00,12_16,2.93,3.16,3.64,4.73
2024-02-11 16:00:00,16_20,7.93,8.4,1.59,2.13
2024-02-11 20:00:00,20_24,3.48,3.64,2.16,2.49
2024-02-12 00:00:00,00_04,2.4,2.8,7.82,8.65
2024-02-12 04:00:00,04_08,3.36,3.87,6.8,7.46
2024-02-12 08:00:00,08_12,5.97,6.35,2.64,2.99
2024-02-12 12:00:00,12_16,2.96,3.2,3.44,3.83
2024-02-12 16:00:00,16_20,8.37,9.23,1.51,1.7
2024-02-12 20:00:00,20_24,3.46,3.79,1.98,2.27
2024-02-13 00:00:00,00_04,2.34,2.52,6.67,7.7
2024-02-13 04:00:00,04_08,3.32,3.6,5.87,6.51
2024-02-13 08:00:00,08_12,5.62,6.12,2.19,2.52
2024-02-13 12:00:00,12_16,2.81,3.11,3.02,3.46
2024-02-13 16:00:00,16_20,8.98,11.48,1.19,1.4
2024-02-13 20:00:00,20_24,3.3,3.72,1.82,2.04
2024-02-14 00:00:00,00_04,2.16,2.35,5.94,6.23
2024-02-14 04:00:00,04_08,3.04,3.27,5.14,5.4
2024-02-14 08:00:00,08_12,5.38,5.61,1.93,2.2
2024-02-14 12:00:00,12_16,2.7,2.88,2.68,2.99
2024-02-14 16:00:00,16_20,8.44,9.04,1.03,1.18
2024-02-14 20:00:00,20_24,3.11,3.29,1.66,1.88
2024-02-15 00:00:00,00_04,2.02,2.33,5.28,5.72
2024-02-15 04:00:00,04_08,2.95,3.42,4.22,4.66
2024-02-15 08:00:00,08_12,5.24,5.88,1.58,1.91
2024-02-15 12:00:00,12_16,2.61,2.79,2.21,2.57
2024-02-15 16:00:00,16_20,9.38,13.54,0.85,1.09
2024-02-15 20:00:00,20_24,2.91,3.12,1.42,1.69
2024-02-16 00:00:00,00_04,1.96,2.11,4.71,5.04
2024-02-16 04:00:00,04_08,2.96,3.14,3.79,4.03
2024-02-16 08:00:00,08_12,5.03,5.2,1.96,11.7
2024-02-16 12:00:00,12_16,2.44,2.65,6.33,59.86
2024-02-16 16:00:00,16_20,8.46,9.24,0.89,1.15
2024-02-16 20:00:00,20_24,2.74,2.96,1.3,1.58
2024-02-17 00:00:00,00_04,1.86,2.19,4.28,4.8
2024-02-17 04:00:00,04_08,2.81,3.01,3.4,4.15
2024-02-17 08:00:00,08_12,4.6,4.83,3.1,5.2
2024-02-17 12:00:00,12_16,2.24,2.41,5.93,10.0
2024-02-17 16:00:00,16_20,9.67,11.82,0.89,1.2
2024-02-17 20:00:00,20_24,3.25,4.82,1.15,1.34
2024-02-18 00:00:00,00_04,2.15,3.61,4.0,4.3
2024-02-18 04:00:00,04_08,2.61,2.82,3.48,3.81
2024-02-18 08:00:00,08_12,4.08,4.38,4.18,6.19
2024-02-18 12:00:00,12_16,2.03,2.37,9.1,13.56
2024-02-18 16:00:00,16_20,8.61,9.2,1.16,1.52
2024-02-18 20:00:00,20_24,3.37,3.88,1.41,2.36
2024-02-19 00:00:00,00_04,2.31,3.07,5.48,9.95
2024-02-19 04:00:00,04_08,3.06,3.73,3.89,7.06
2024-02-19 08:00:00,08_12,4.9,6.02,3.51,4.09
2024-02-19 12:00:00,12_16,2.62,2.99,6.37,8.11
2024-02-19 16:00:00,16_20,9.79,11.08,1.1,1.38
2024-02-19 20:00:00,20_24,3.62,4.27,1.4,1.87
2024-02-20 00:00:00,00_04,2.43,2.89,4.95,5.97
2024-02-20 04:00:00,04_08,3.13,3.69,3.72,4.65
2024-02-20 08:00:00,08_12,5.41,7.12,2.85,3.39
2024-02-20 12:00:00,12_16,2.57,3.15,5.26,6.19
2024-02-20 16:00:00,16_20,9.3,9.89,1.05,1.25
2024-02-20 20:00:00,20_24,3.54,3.92,1.42,1.81
2024-02-21 00:00:00,00_04,2.25,2.5,5.77,7.46
2024-02-21 04:00:00,04_08,3.13,3.89,4.08,4.87
2024-02-21 08:00:00,08_12,5.41,6.47,2.58,2.97
2024-02-21 12:00:00,12_16,11.99,94.89,4.86,6.5
2024-02-21 16:00:00,16_20,8.6,9.11,1.02,1.29
2024-02-21 20:00:00,20_24,3.34,3.78,1.53,2.32
2024-02-22 00:00:00,00_04,2.15,2.4,8.28,12.26
2024-02-22 04:00:00,04_08,3.27,3.92,4.67,5.94
2024-02-22 08:00:00,08_12,5.48,6.56,2.68,3.68
2024-02-22 12:00:00,12_16,7.81,11.38,5.19,6.45
2024-02-22 16:00:00,16_20,7.78,8.29,2.79,7.96
2024-02-22 20:00:00,20_24,3.14,3.51,5.07,12.7
2024-02-23 00:00:00,00_04,1.97,2.2,20.81,35.02
2024-02-23 04:00:00,04_08,3.16,3.64,11.59,15.0
2024-02-23 08:00:00,08_12,5.37,6.35,4.76,6.5
2024-02-23 12:00:00,12_16,5.18,6.4,7.56,10.28
2024-02-23 16:00:00,16_20,9.91,21.3,2.7,3.59
2024-02-23 20:00:00,20_24,6.25,29.08,3.57,4.3
2024-02-24 00:00:00,00_04,2.1,3.17,10.52,12.22
2024-02-24 04:00:00,04_08,3.1,3.4,6.32,7.63
2024-02-24 08:00:00,08_12,5.21,5.73,4.13,5.16
2024-02-24 12:00:00,12_16,3.89,4.78,10.07,19.03
2024-02-24 16:00:00,16_20,10.67,12.56,2.67,3.43
2024-02-24 20:00:00,20_24,7.15,8.73,3.19,3.83
2024-02-25 00:00:00,00_04,2.3,2.62,7.5,10.21
2024-02-25 04:00:00,04_08,2.82,3.02,5.06,6.59
2024-02-25 08:00:00,08_12,4.77,5.01,4.4,5.81
2024-02-25 12:00:00,12_16,3.19,3.6,9.71,12.5
2024-02-25 16:00:00,16_20,9.0,9.81,2.56,2.9
2024-02-25 20:00:00,20_24,5.32,6.31,2.78,3.17
2024-02-26 00:00:00,00_04,2.28,2.67,6.99,8.08
2024-02-26 04:00:00,04_08,2.8,3.41,4.38,5.21
2024-02-26 08:00:00,08_12,4.8,5.42,3.56,4.15
2024-02-26 12:00:00,12_16,3.1,3.46,6.78,8.28
2024-02-26 16:00:00,16_20,8.66,9.64,2.14,2.42
2024-02-26 20:00:00,20_24,4.67,5.73,2.26,2.51
2024-02-27 00:00:00,00_04,2.21,2.68,5.87,6.49
2024-02-27 04:00:00,04_08,2.87,3.25,3.76,4.17
2024-02-27 08:00:00,08_12,4.87,5.37,2.8,3.13
2024-02-27 12:00:00,12_16,3.09,3.5,5.11,5.56
2024-02-27 16:00:00,16_20,12.92,22.39,1.64,1.87
2024-02-27 20:00:00,20_24,4.98,5.37,1.76,1.96
2024-02-28 00:00:00,00_04,3.35,22.46,4.73,5.4
2024-02-28 04:00:00,04_08,3.22,6.29,3.14,3.52
2024-02-28 08:00:00,08_12,5.65,11.22,2.3,2.7
2024-02-28 12:00:00,12_16,3.06,3.46,4.15,4.79
2024-02-28 16:00:00,16_20,14.36,17.6,1.25,1.62
2024-02-28 20:00:00,20_24,4.66,5.36,1.61,2.08
2024-02-29 00:00:00,00_04,4.75,7.21,4.87,6.04
2024-02-29 04:00:00,04_08,3.7,5.0,3.41,4.38
2024-02-29 08:00:00,08_12,5.48,6.86,2.69,4.29
2024-02-29 12:00:00,12_16,2.97,3.91,5.13,8.65
2024-02-29 16:00:00,16_20,11.28,12.99,1.39,1.75
2024-02-29 20:00:00,20_24,4.38,4.9,1.77,2.44
2024-03-01 00:00:00,00_04,3.79,4.37,4.63,5.05
2024-03-01 04:00:00,04_08,3.57,4.29,3.14,3.47
2024-03-01 08:00:00,08_12,5.19,5.64,2.6,2.89
2024-03-01 12:00:00,12_16,3.12,3.53,4.57,5.08
2024-03-01 16:00:00,16_20,10.29,11.05,1.24,1.43
2024-03-01 20:00:00,20_24,4.27,4.74,1.75,2.01
2024-03-02 00:00:00,00_04,3.38,3.9,4.33,4.7
2024-03-02 04:00:00,04_08,3.31,3.56,3.21,3.87
2024-03-02 08:00:00,08_12,4.66,4.96,2.96,4.05
2024-03-02 12:00:00,12_16,2.81,3.16,5.51,7.23
2024-03-02 16:00:00,16_20,9.52,9.95,1.24,1.66
2024-03-02 20:00:00,20_24,4.05,4.43,1.81,2.05
2024-03-03 00:00:00,00_04,3.14,3.54,4.13,4.43
2024-03-03 04:00:00,04_08,2.91,3.09,3.61,4.79
2024-03-03 08:00:00,08_12,4.1,4.42,4.63,7.9
2024-03-03 12:00:00,12_16,2.47,2.77,9.94,18.87
2024-03-03 16:00:00,16_20,8.56,8.91,1.46,2.2
2024-03-03 20:00:00,20_24,3.83,4.17,1.75,2.25
2024-03-04 00:00:00,00_04,3.11,3.48,3.72,4.8
2024-03-04 04:00:00,04_08,3.28,4.24,3.09,3.48
2024-03-04 08:00:00,08_12,4.98,5.67,3.12,3.85
2024-03-04 12:00:00,12_16,2.74,3.45,6.45,7.71
2024-03-04 16:00:00,16_20,9.77,12.3,1.28,1.58
2024-03-04 20:00:00,20_24,4.32,4.94,1.59,1.75
2024-03-05 00:00:00,00_04,2.9,3.11,3.84,4.37
2024-03-05 04:00:00,04_08,3.28,3.8,2.93,3.17
2024-03-05 08:00:00,08_12,4.8,5.3,2.79,3.07
2024-03-05 12:00:00,12_16,2.89,3.09,4.94,5.87
2024-03-05 16:00:00,16_20,9.87,11.86,1.13,1.36
2024-03-05 20:00:00,20_24,4.29,4.6,1.26,1.46
2024-03-06 00:00:00,00_04,2.86,3.24,3.38,3.72
2024-03-06 04:00:00,04_08,3.74,4.59,2.5,2.84
2024-03-06 08:00:00,08_12,5.62,7.19,2.28,2.65
2024-03-06 12:00:00,12_16,2.83,3.13,4.17,4.59
2024-03-06 16:00:00,16_20,11.38,13.63,0.98,1.18
2024-03-06 20:00:00,20_24,4.17,4.54,1.09,1.34
2024-03-07 00:00:00,00_04,2.82,3.09,2.98,3.18
2024-03-07 04:00:00,04_08,3.74,4.16,2.34,2.54
2024-03-07 08:00:00,08_12,5.4,6.75,2.21,2.64
2024-03-07 12:00:00,12_16,7.55,36.85,4.6,6.67
2024-03-07 16:00:00,16_20,9.87,10.51,1.18,1.85
2024-03-07 20:00:00,20_24,3.9,4.14,1.3,1.68
2024-03-08 00:00:00,00_04,2.7,3.05,2.94,3.44
2024-03-08 04:00:00,04_08,3.5,3.86,2.35,2.8
2024-03-08 08:00:00,08_12,5.08,7.86,3.02,4.55
2024-03-08 12:00:00,12_16,7.6,8.78,10.11,16.39
2024-03-08 16:00:00,16_20,8.84,9.19,2.13,3.37
2024-03-08 20:00:00,20_24,3.68,4.05,1.85,2.82
2024-03-09 00:00:00,00_04,2.82,4.62,3.82,4.9
2024-03-09 04:00:00,04_08,3.2,3.53,3.14,4.5
2024-03-09 08:00:00,08_12,4.91,7.82,7.03,9.27
2024-03-09 12:00:00,12_16,4.75,5.78,18.64,27.0
2024-03-09 16:00:00,16_20,7.81,8.54,3.4,5.23
2024-03-09 20:00:00,20_24,3.54,3.87,2.51,3.14
2024-03-10 00:00:00,00_04,3.66,7.58,4.58,5.89
2024-03-10 04:00:00,04_08,3.59,5.0,4.54,7.2
2024-03-10 08:00:00,08_12,6.0,10.21,8.71,12.63
2024-03-10 12:00:00,12_16,4.08,5.0,21.91,31.61
2024-03-10 16:00:00,16_20,6.93,7.27,4.52,7.29
2024-03-10 20:00:00,20_24,3.19,3.46,2.54,3.74
2024-03-11 00:00:00,00_04,3.85,4.54,4.05,4.58
2024-03-11 04:00:00,04_08,4.01,4.74,3.7,4.5
2024-03-11 08:00:00,08_12,6.5,7.35,5.71,6.78
2024-03-11 12:00:00,12_16,4.31,4.96,11.52,14.14
2024-03-11 16:00:00,16_20,8.22,10.0,3.23,3.84
2024-03-11 20:00:00,20_24,3.85,4.4,2.16,2.56
2024-03-12 00:00:00,00_04,3.54,3.88,3.33,3.87
2024-03-12 04:00:00,04_08,3.99,4.34,2.94,3.41
2024-03-12 08:00:00,08_12,6.17,6.57,4.07,4.57
2024-03-12 12:00:00,12_16,4.2,4.57,7.16,8.43
2024-03-12 16:00:00,16_20,11.49,13.92,2.12,2.54
2024-03-12 20:00:00,20_24,4.03,4.63,1.62,1.93
2024-03-13 00:00:00,00_04,3.24,3.48,2.8,3.09
2024-03-13 04:00:00,04_08,3.67,4.07,2.5,2.76
2024-03-13 08:00:00,08_12,5.72,6.07,3.22,3.61
2024-03-13 12:00:00,12_16,3.83,4.05,5.61,6.44
2024-03-13 16:00:00,16_20,9.84,11.53,1.83,2.01
2024-03-13 20:00:00,20_24,3.86,4.16,1.53,1.8
2024-03-14 00:00:00,00_04,3.01,3.24,2.63,2.84
2024-03-14 04:00:00,04_08,3.52,3.73,2.3,2.58
2024-03-14 08:00:00,08_12,5.28,5.55,2.8,3.16
2024-03-14 12:00:00,12_16,3.45,3.78,6.5,8.19
2024-03-14 16:00:00,16_20,9.35,9.87,1.66,1.8
2024-03-14 20:00:00,20_24,3.64,4.32,1.53,1.84
2024-03-15 00:00:00,00_04,2.8,2.97,3.5,5.57
2024-03-15 04:00:00,04_08,3.32,3.55,2.9,3.93
2024-03-15 08:00:00,08_12,4.85,5.22,2.73,3.16
2024-03-15 12:00:00,12_16,3.16,3.46,8.95,13.4
2024-03-15 16:00:00,16_20,8.93,9.83,1.58,1.85
2024-03-15 20:00:00,20_24,3.7,5.31,1.51,1.84
2024-03-16 00:00:00,00_04,3.12,3.96,5.63,8.36
2024-03-16 04:00:00,04_08,3.13,3.3,4.99,6.95
2024-03-16 08:00:00,08_12,4.67,4.91,6.58,9.5
2024-03-16 12:00:00,12_16,2.87,3.06,20.85,33.25
2024-03-16 16:00:00,16_20,8.31,9.5,3.23,4.41
2024-03-16 20:00:00,20_24,4.35,6.8,1.76,2.53
2024-03-17 00:00:00,00_04,3.09,3.54,4.63,5.23
2024-03-17 04:00:00,04_08,2.92,3.18,4.12,4.79
2024-03-17 08:00:00,08_12,4.45,5.39,5.69,6.9
2024-03-17 12:00:00,12_16,2.64,2.91,16.34,20.2
2024-03-17 16:00:00,16_20,8.02,8.68,2.91,3.25
2024-03-17 20:00:00,20_24,4.33,4.91,1.74,2.03
2024-03-18 00:00:00,00_04,3.0,3.29,4.15,6.9
2024-03-18 04:00:00,04_08,3.18,3.7,3.38,4.01
2024-03-18 08:00:00,08_12,4.99,5.61,3.92,4.8
2024-03-18 12:00:00,12_16,2.68,2.89,8.96,10.47
2024-03-18 16:00:00,16_20,15.88,26.42,2.07,2.31
2024-03-18 20:00:00,20_24,4.81,6.12,1.36,1.59
2024-03-19 00:00:00,00_04,2.84,3.04,3.81,4.42
2024-03-19 04:00:00,04_08,3.93,5.76,2.94,3.5
2024-03-19 08:00:00,08_12,5.0,7.1,3.64,5.58
2024-03-19 12:00:00,12_16,2.54,2.86,8.07,8.91
2024-03-19 16:00:00,16_20,20.32,26.93,1.72,1.9
2024-03-19 20:00:00,20_24,5.12,6.29,1.22,1.46
2024-03-20 00:00:00,00_04,2.79,3.21,3.08,3.55
2024-03-20 04:00:00,04_08,4.91,6.72,2.56,2.78
2024-03-20 08:00:00,08_12,6.35,10.5,3.83,4.35
2024-03-20 12:00:00,12_16,2.6,2.84,6.97,7.72
2024-03-20 16:00:00,16_20,23.9,31.57,1.4,1.58
2024-03-20 20:00:00,20_24,6.43,8.27,1.07,1.25
2024-03-21 00:00:00,00_04,2.85,3.23,2.71,2.86
2024-03-21 04:00:00,04_08,5.23,5.88,2.2,2.46
2024-03-21 08:00:00,08_12,6.76,8.3,3.3,3.78
2024-03-21 12:00:00,12_16,2.55,2.8,6.04,6.45
2024-03-21 16:00:00,16_20,19.98,23.14,1.21,1.31
2024-03-21 20:00:00,20_24,5.96,6.84,1.03,1.23
2024-03-22 00:00:00,00_04,2.78,3.1,2.77,3.4
2024-03-22 04:00:00,04_08,4.57,5.0,2.48,3.28
2024-03-22 08:00:00,08_12,26.68,135.52,4.32,8.0
2024-03-22 12:00:00,12_16,3.07,7.79,8.49,12.71
2024-03-22 16:00:00,16_20,16.85,19.95,1.17,1.67
2024-03-22 20:00:00,20_24,5.6,6.64,1.2,2.2
2024-03-23 00:00:00,00_04,4.6,8.21,3.43,4.13
2024-03-23 04:00:00,04_08,4.83,7.69,3.25,3.9
2024-03-23 08:00:00,08_12,13.37,19.21,9.74,13.24
2024-03-23 12:00:00,12_16,3.62,4.64,27.23,38.0
2024-03-23 16:00:00,16_20,14.0,16.05,5.46,9.17
2024-03-23 20:00:00,20_24,5.7,8.3,3.09,4.28
2024-03-24 00:00:00,00_04,5.25,6.66,6.83,11.76
2024-03-24 04:00:00,04_08,5.09,6.32,7.08,11.08
2024-03-24 08:00:00,08_12,10.08,11.73,14.86,21.16
2024-03-24 12:00:00,12_16,3.51,4.18,30.75,36.96
2024-03-24 16:00:00,16_20,11.39,12.54,6.82,10.26
2024-03-24 20:00:00,20_24,5.35,5.99,3.12,3.6
2024-03-25 00:00:00,00_04,4.52,4.97,5.44,6.66
2024-03-25 04:00:00,04_08,5.04,5.82,5.15,5.92
2024-03-25 08:00:00,08_12,9.09,10.25,8.25,10.05
2024-03-25 12:00:00,12_16,3.52,3.97,14.31,16.97
2024-03-25 16:00:00,16_20,22.22,28.31,4.11,5.2
2024-03-25 20:00:00,20_24,7.54,13.13,2.12,2.59
2024-03-26 00:00:00,00_04,4.05,4.47,4.3,4.88
2024-03-26 04:00:00,04_08,4.8,5.16,4.08,4.44
2024-03-26 08:00:00,08_12,8.08,8.8,7.09,8.41
2024-03-26 12:00:00,12_16,3.28,3.55,18.34,32.48
2024-03-26 16:00:00,16_20,16.66,18.23,3.49,4.27
2024-03-26 20:00:00,20_24,7.23,8.15,1.91,2.24
2024-03-27 00:00:00,00_04,3.74,4.0,3.96,4.26
2024-03-27 04:00:00,04_08,4.53,4.98,3.51,3.8
2024-03-27 08:00:00,08_12,7.62,8.18,5.86,6.4
2024-03-27 12:00:00,12_16,3.07,3.41,13.55,16.12
2024-03-27 16:00:00,16_20,19.15,23.39,2.91,3.22
2024-03-27 20:00:00,20_24,6.69,8.28,1.64,1.85
2024-03-28 00:00:00,00_04,3.94,7.09,3.57,3.81
2024-03-28 04:00:00,04_08,4.27,4.56,3.16,3.43
2024-03-28 08:00:00,08_12,7.05,7.71,5.25,5.7
2024-03-28 12:00:00,12_16,2.98,3.27,21.68,27.8
2024-03-28 16:00:00,16_20,15.67,17.06,4.56,7.28
2024-03-28 20:00:00,20_24,7.03,11.21,2.41,4.2
2024-03-29 00:00:00,00_04,4.33,5.56,8.7,14.47
2024-03-29 04:00:00,04_08,3.93,4.29,7.35,12.09
2024-03-29 08:00:00,08_12,6.47,7.61,11.26,17.64
2024-03-29 12:00:00,12_16,2.87,3.93,24.31,29.75
2024-03-29 16:00:00,16_20,13.88,14.97,5.2,6.8
2024-03-29 20:00:00,20_24,7.49,9.2,2.43,3.25
2024-03-30 00:00:00,00_04,5.52,9.25,6.36,7.65
2024-03-30 04:00:00,04_08,4.97,9.36,5.74,7.12
2024-03-30 08:00:00,08_12,6.41,8.29,12.42,16.43
2024-03-30 12:00:00,12_16,2.94,3.92,24.34,35.45
2024-03-30 16:00:00,16_20,12.76,14.34,5.78,7.33
2024-03-30 20:00:00,20_24,7.84,8.93,2.97,3.86
2024-03-31 00:00:00,00_04,7.08,8.94,6.11,7.09
2024-03-31 04:00:00,04_08,6.84,8.41,5.5,6.6
2024-03-31 08:00:00,08_12,6.86,8.21,13.17,15.44
2024-03-31 12:00:00,12_16,3.32,4.03,29.38,41.1
2024-03-31 16:00:00,16_20,12.09,12.95,6.31,8.41
2024-03-31 20:00:00,20_24,8.45,10.62,2.82,3.14
2024-04-01 00:00:00,00_04,6.79,7.52,5.89,6.45
2024-04-01 04:00:00,04_08,6.48,7.0,5.19,5.92
2024-04-01 08:00:00,08_12,6.75,7.66,11.89,13.4
2024-04-01 12:00:00,12_16,3.29,3.83,32.2,40.88
2024-04-01 16:00:00,16_20,11.26,12.12,7.98,10.44
2024-04-01 20:00:00,20_24,7.94,8.32,3.05,3.73
2024-04-02 00:00:00,00_04,6.02,6.64,6.01,8.04
2024-04-02 04:00:00,04_08,5.83,6.71,5.5,7.04
2024-04-02 08:00:00,08_12,6.67,8.54,12.25,15.0
2024-04-02 12:00:00,12_16,3.31,3.94,32.58,40.76
2024-04-02 16:00:00,16_20,10.53,11.79,7.29,9.4
2024-04-02 20:00:00,20_24,7.53,8.15,2.79,3.27
2024-04-03 00:00:00,00_04,5.46,6.17,5.14,5.95
2024-04-03 04:00:00,04_08,6.27,7.42,4.58,5.15
2024-04-03 08:00:00,08_12,7.64,8.76,7.89,8.9
2024-04-03 12:00:00,12_16,3.5,3.85,16.93,19.39
2024-04-03 16:00:00,16_20,10.76,12.58,4.98,5.7
2024-04-03 20:00:00,20_24,7.43,9.27,2.61,3.01
2024-04-04 00:00:00,00_04,5.08,5.45,5.28,6.0
2024-04-04 04:00:00,04_08,5.64,6.43,4.26,5.01
2024-04-04 08:00:00,08_12,7.19,7.9,6.62,8.0
2024-04-04 12:00:00,12_16,3.33,3.68,15.67,20.64
2024-04-04 16:00:00,16_20,9.99,10.55,4.57,5.7
2024-04-04 20:00:00,20_24,7.33,7.88,2.58,2.94
2024-04-05 00:00:00,00_04,4.73,5.03,4.73,5.4
2024-04-05 04:00:00,04_08,5.53,5.91,3.7,4.08
2024-04-05 08:00:00,08_12,6.98,7.42,6.37,7.03
2024-04-05 12:00:00,12_16,3.27,3.73,22.7,29.03
2024-04-05 16:00:00,16_20,9.09,9.77,6.23,8.32
2024-04-05 20:00:00,20_24,6.68,7.09,2.55,2.84
2024-04-06 00:00:00,00_04,4.55,5.12,5.14,5.79
2024-04-06 04:00:00,04_08,5.38,6.02,3.82,4.56
2024-04-06 08:00:00,08_12,6.5,7.08,8.05,9.69
2024-04-06 12:00:00,12_16,2.88,3.13,29.7,34.7
2024-04-06 16:00:00,16_20,8.5,9.26,7.95,13.47
2024-04-06 20:00:00,20_24,6.43,7.17,2.5,2.7
