DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-08-04 12:00:00,84.08,84.08,65.09,18.989999999999995,0.2258563273073263,18.989999999999995
2024-08-05 12:00:00,53.97,53.97,84.08,30.11,0.5579025384472855,30.11
2024-08-06 12:00:00,67.0,67.0,53.97,13.030000000000001,0.19447761194029853,13.030000000000001
2024-08-07 12:00:00,55.63,55.63,67.0,11.369999999999997,0.20438612259572167,11.369999999999997
2024-08-08 12:00:00,46.0,46.0,55.63,9.630000000000003,0.20934782608695657,9.630000000000003
2024-08-09 12:00:00,65.33,65.33,46.0,19.33,0.2958824429817848,19.33
2024-08-10 12:00:00,80.0,80.0,65.33,14.670000000000002,0.183375,14.670000000000002
2024-08-11 12:00:00,79.44,79.44,80.0,0.5600000000000023,0.007049345417925507,0.5600000000000023
2024-08-12 12:00:00,67.11,67.11,79.44,12.329999999999998,0.18372820742065263,12.329999999999998
2024-08-13 12:00:00,65.49,65.49,67.11,1.6200000000000045,0.02473660100778752,1.6200000000000045
2024-08-14 12:00:00,50.55,50.55,65.49,14.939999999999998,0.2955489614243323,14.939999999999998
2024-08-15 12:00:00,55.5,55.5,50.55,4.950000000000003,0.08918918918918924,4.950000000000003
2024-08-16 12:00:00,54.65,54.65,55.5,0.8500000000000014,0.015553522415370566,0.8500000000000014
2024-08-17 12:00:00,60.55,60.55,54.65,5.899999999999999,0.09744013212221303,5.899999999999999
2024-08-18 12:00:00,62.21,62.21,60.55,1.6600000000000037,0.026683812891818096,1.6600000000000037
2024-08-19 12:00:00,51.02,51.02,62.21,11.189999999999998,0.2193257546060368,11.189999999999998
2024-08-20 12:00:00,57.05,57.05,51.02,6.029999999999994,0.10569675723049947,6.029999999999994
2024-08-21 12:00:00,94.64,94.64,57.05,37.59,0.3971893491124261,37.59
2024-08-22 12:00:00,74.17,74.17,94.64,20.47,0.27598759606309825,20.47
2024-08-23 12:00:00,82.2,82.2,74.17,8.030000000000001,0.09768856447688566,8.030000000000001
2024-08-24 12:00:00,81.61,81.61,82.2,0.5900000000000034,0.007229506187967203,0.5900000000000034
2024-08-25 12:00:00,73.0,73.0,81.61,8.61,0.11794520547945204,8.61
2024-08-26 12:00:00,58.46,58.46,73.0,14.54,0.2487170715018816,14.54
2024-08-27 12:00:00,57.26,57.26,58.46,1.2000000000000028,0.02095703807195255,1.2000000000000028
2024-08-28 12:00:00,62.64,62.64,57.26,5.380000000000003,0.08588761174968075,5.380000000000003
2024-08-29 12:00:00,52.95,52.95,62.64,9.689999999999998,0.18300283286118976,9.689999999999998
2024-08-30 12:00:00,44.08,44.08,52.95,8.870000000000005,0.20122504537205094,8.870000000000005
2024-08-31 12:00:00,65.0,65.0,44.08,20.92,0.3218461538461539,20.92
2024-09-01 12:00:00,86.97,86.97,65.0,21.97,0.25261584454409564,21.97
2024-09-02 12:00:00,51.78,51.78,86.97,35.19,0.6796060254924681,35.19
2024-09-03 12:00:00,43.0,43.0,51.78,8.780000000000001,0.20418604651162794,8.780000000000001
2024-09-04 12:00:00,33.72,33.72,43.0,9.280000000000001,0.27520759193357064,9.280000000000001
2024-09-05 12:00:00,77.44,77.44,33.72,43.72,0.5645661157024794,43.72
2024-09-06 12:00:00,54.11,54.11,77.44,23.33,0.43115875069303267,23.33
2024-09-07 12:00:00,65.69,65.69,54.11,11.579999999999998,0.17628253919926928,11.579999999999998
2024-09-08 12:00:00,73.92,73.92,65.69,8.230000000000004,0.11133658008658014,8.230000000000004
2024-09-09 12:00:00,41.65,41.65,73.92,32.27,0.7747899159663867,32.27
2024-09-10 12:00:00,68.94,68.94,41.65,27.29,0.3958514650420656,27.29
2024-09-11 12:00:00,42.0,42.0,68.94,26.939999999999998,0.6414285714285713,26.939999999999998
2024-09-12 12:00:00,34.47,34.47,42.0,7.530000000000001,0.21845082680591824,7.530000000000001
2024-09-13 12:00:00,41.6,41.6,34.47,7.130000000000003,0.17139423076923083,7.130000000000003
2024-09-14 12:00:00,64.39,64.39,41.6,22.79,0.3539369467308588,22.79
2024-09-15 12:00:00,86.63,86.63,64.39,22.239999999999995,0.2567239986147985,22.239999999999995
2024-09-16 12:00:00,42.19,42.19,86.63,44.44,1.0533301730267837,44.44
2024-09-17 12:00:00,104.39,104.39,42.19,62.2,0.5958425136507328,62.2
2024-09-18 12:00:00,72.8,72.8,104.39,31.590000000000003,0.4339285714285715,31.590000000000003
2024-09-19 12:00:00,85.12,85.12,72.8,12.320000000000007,0.14473684210526325,12.320000000000007
2024-09-20 12:00:00,80.91,80.91,85.12,4.210000000000008,0.05203312322333467,4.210000000000008
2024-09-21 12:00:00,82.59,82.59,80.91,1.6800000000000068,0.020341445695604875,1.6800000000000068
2024-09-22 12:00:00,85.0,85.0,82.59,2.4099999999999966,0.02835294117647055,2.4099999999999966
2024-09-23 12:00:00,41.2,41.2,85.0,43.8,1.0631067961165046,43.8
2024-09-24 12:00:00,35.0,35.0,41.2,6.200000000000003,0.1771428571428572,6.200000000000003
2024-09-25 12:00:00,38.53,38.53,35.0,3.530000000000001,0.0916169218790553,3.530000000000001
2024-09-26 12:00:00,34.5,34.5,38.53,4.030000000000001,0.11681159420289858,4.030000000000001
2024-09-27 12:00:00,76.8,76.8,34.5,42.3,0.55078125,42.3
2024-09-28 12:00:00,64.53,64.53,76.8,12.269999999999996,0.19014411901441183,12.269999999999996
2024-09-29 12:00:00,60.65,60.65,64.53,3.8800000000000026,0.0639736191261336,3.8800000000000026
2024-09-30 12:00:00,54.0,54.0,60.65,6.649999999999999,0.12314814814814812,6.649999999999999
2024-10-01 12:00:00,37.71,37.71,54.0,16.29,0.431980906921241,16.29
2024-10-02 12:00:00,25.59,25.59,37.71,12.120000000000001,0.4736225087924971,12.120000000000001
2024-10-03 12:00:00,31.59,31.59,25.59,6.0,0.1899335232668566,6.0
2024-10-04 12:00:00,23.39,23.39,31.59,8.2,0.35057716973065406,8.2
2024-10-05 12:00:00,27.75,27.75,23.39,4.359999999999999,0.1571171171171171,4.359999999999999
2024-10-06 12:00:00,57.57,57.57,27.75,29.82,0.5179781136008338,29.82
