DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-06-29 12:00:00,54.61,62.6,47.72,6.890000000000001,0.126167368613807,6.890000000000001
2024-06-30 12:00:00,54.78,59.0,54.61,0.1700000000000017,0.003103322380430845,0.1700000000000017
2024-07-01 12:00:00,38.75,42.09,54.78,16.03,0.41367741935483876,16.03
2024-07-02 12:00:00,31.69,36.57,38.75,7.059999999999999,0.2227832123698327,7.059999999999999
2024-07-03 12:00:00,28.48,30.24,31.69,3.210000000000001,0.1127106741573034,3.210000000000001
2024-07-04 12:00:00,48.48,68.73,28.48,19.999999999999996,0.4125412541254125,19.999999999999996
2024-07-05 12:00:00,54.9,65.42,48.48,6.420000000000002,0.11693989071038255,6.420000000000002
2024-07-06 12:00:00,66.09,78.12,54.9,11.190000000000005,0.16931457103949166,11.190000000000005
2024-07-07 12:00:00,58.45,65.36,66.09,7.640000000000001,0.13071000855431994,7.640000000000001
2024-07-08 12:00:00,38.69,41.53,58.45,19.760000000000005,0.51072628586198,19.760000000000005
2024-07-09 12:00:00,37.0,45.88,38.69,1.6899999999999977,0.04567567567567561,1.6899999999999977
2024-07-10 12:00:00,32.9,36.5,37.0,4.100000000000001,0.1246200607902736,4.100000000000001
2024-07-11 12:00:00,31.04,38.18,32.9,1.8599999999999994,0.059922680412371115,1.8599999999999994
2024-07-12 12:00:00,26.73,28.56,31.04,4.309999999999999,0.16124205013093898,4.309999999999999
2024-07-13 12:00:00,46.41,52.8,26.73,19.679999999999996,0.42404654169360045,19.679999999999996
2024-07-14 12:00:00,57.23,70.87,46.41,10.82,0.18906168093657175,10.82
2024-07-15 12:00:00,38.18,43.75,57.23,19.049999999999997,0.4989523310633839,19.049999999999997
2024-07-16 12:00:00,65.6,125.0,38.18,27.419999999999995,0.4179878048780487,27.419999999999995
2024-07-17 12:00:00,56.43,66.87,65.6,9.169999999999995,0.16250221513379398,9.169999999999995
2024-07-18 12:00:00,38.64,46.5,56.43,17.79,0.4604037267080745,17.79
2024-07-19 12:00:00,36.7,42.0,38.64,1.9399999999999977,0.05286103542234326,1.9399999999999977
2024-07-20 12:00:00,43.3,52.0,36.7,6.599999999999994,0.15242494226327932,6.599999999999994
2024-07-21 12:00:00,44.63,51.69,43.3,1.3300000000000054,0.02980058256777964,1.3300000000000054
2024-07-22 12:00:00,35.55,40.36,44.63,9.080000000000005,0.2554149085794657,9.080000000000005
2024-07-23 12:00:00,32.79,39.85,35.55,2.759999999999998,0.08417200365965227,2.759999999999998
2024-07-24 12:00:00,40.23,51.5,32.79,7.439999999999998,0.18493661446681578,7.439999999999998
2024-07-25 12:00:00,37.81,42.7,40.23,2.4199999999999946,0.06400423168473934,2.4199999999999946
2024-07-26 12:00:00,34.15,38.26,37.81,3.6600000000000037,0.10717423133235736,3.6600000000000037
2024-07-27 12:00:00,34.9,41.88,34.15,0.75,0.021489971346704873,0.75
2024-07-28 12:00:00,51.47,65.34,34.9,16.57,0.3219351078298038,16.57
2024-07-29 12:00:00,42.21,57.65,51.47,9.259999999999998,0.21937929400615963,9.259999999999998
2024-07-30 12:00:00,41.35,55.96,42.21,0.8599999999999994,0.020798065296251497,0.8599999999999994
2024-07-31 12:00:00,40.46,47.24,41.35,0.8900000000000006,0.021997034107760764,0.8900000000000006
2024-08-01 12:00:00,33.83,37.44,40.46,6.630000000000003,0.19597989949748754,6.630000000000003
2024-08-02 12:00:00,28.86,31.5,33.83,4.969999999999999,0.17221067221067218,4.969999999999999
2024-08-03 12:00:00,43.21,65.09,28.86,14.350000000000001,0.3320990511455682,14.350000000000001
2024-08-04 12:00:00,58.27,84.08,43.21,15.060000000000002,0.2584520336365197,15.060000000000002
2024-08-05 12:00:00,43.32,53.97,58.27,14.950000000000003,0.34510618651892894,14.950000000000003
2024-08-06 12:00:00,46.98,67.0,43.32,3.6599999999999966,0.07790549169859508,3.6599999999999966
2024-08-07 12:00:00,45.9,55.63,46.98,1.0799999999999983,0.023529411764705847,1.0799999999999983
2024-08-08 12:00:00,41.83,46.0,45.9,4.07,0.09729858952904614,4.07
2024-08-09 12:00:00,50.31,65.33,41.83,8.480000000000004,0.16855495925263375,8.480000000000004
2024-08-10 12:00:00,69.15,80.0,50.31,18.840000000000003,0.27245119305856835,18.840000000000003
2024-08-11 12:00:00,70.9,79.44,69.15,1.75,0.024682651622002817,1.75
2024-08-12 12:00:00,54.05,67.11,70.9,16.85000000000001,0.31174838112858483,16.85000000000001
2024-08-13 12:00:00,52.48,65.49,54.05,1.5700000000000003,0.02991615853658537,1.5700000000000003
2024-08-14 12:00:00,45.59,50.55,52.48,6.8899999999999935,0.15112963369159887,6.8899999999999935
2024-08-15 12:00:00,46.91,55.5,45.59,1.3199999999999932,0.028138989554465855,1.3199999999999932
2024-08-16 12:00:00,44.96,54.65,46.91,1.9499999999999957,0.04337188612099634,1.9499999999999957
2024-08-17 12:00:00,50.0,60.55,44.96,5.039999999999999,0.10079999999999999,5.039999999999999
2024-08-18 12:00:00,54.66,62.21,50.0,4.659999999999997,0.08525429930479321,4.659999999999997
2024-08-19 12:00:00,43.68,51.02,54.66,10.979999999999997,0.2513736263736263,10.979999999999997
2024-08-20 12:00:00,49.07,57.05,43.68,5.390000000000001,0.10984308131241086,5.390000000000001
2024-08-21 12:00:00,66.49,94.64,49.07,17.419999999999995,0.2619942848548653,17.419999999999995
2024-08-22 12:00:00,63.13,74.17,66.49,3.3599999999999923,0.053223507048946496,3.3599999999999923
2024-08-23 12:00:00,71.32,82.2,63.13,8.18999999999999,0.11483454851374077,8.18999999999999
2024-08-24 12:00:00,72.26,81.61,71.32,0.9400000000000119,0.013008580127318183,0.9400000000000119
2024-08-25 12:00:00,66.21,73.0,72.26,6.050000000000011,0.09137592508684507,6.050000000000011
2024-08-26 12:00:00,51.88,58.46,66.21,14.329999999999991,0.27621434078643003,14.329999999999991
2024-08-27 12:00:00,48.78,57.26,51.88,3.1000000000000014,0.06355063550635509,3.1000000000000014
2024-08-28 12:00:00,48.99,62.64,48.78,0.21000000000000085,0.004286589099816307,0.21000000000000085
2024-08-29 12:00:00,48.07,52.95,48.99,0.9200000000000017,0.019138755980861278,0.9200000000000017
2024-08-30 12:00:00,41.37,44.08,48.07,6.700000000000003,0.16195310611554276,6.700000000000003
2024-08-31 12:00:00,54.38,65.0,41.37,13.010000000000005,0.23924236851783753,13.010000000000005
2024-09-01 12:00:00,62.95,86.97,54.38,8.57,0.13613979348689437,8.57
2024-09-02 12:00:00,46.56,51.78,62.95,16.39,0.3520189003436426,16.39
